code,name,market,market_cap,naver_group,best_sector,best_corr,2nd_sector,2nd_corr,3rd_sector,3rd_corr
038070,서린바이오,KOSDAQ,558,생물공학,내수식품,0.6064,방산,0.5443,미용·에스테틱,0.5423
106190,하이텍팜,KOSDAQ,1690,제약,전력기기,0.606,해운,0.5686,시멘트,0.5679
041830,인바디,KOSDAQ,6207,건강관리장비와용품,의료기기,0.6058,자동차_부품,0.6029,반도체_소재부품,0.589
009270,신원,KOSPI,1469,"섬유,의류,신발,호화품",엔터·음악,0.6053,K푸드_수출,0.5995,방산,0.5909
142210,유니트론텍,KOSDAQ,1537,반도체와반도체장비,미용·에스테틱,0.6049,B2B_IT서비스,0.5945,K푸드_수출,0.5828
004090,한국석유,KOSPI,1835,화학,정유,0.6048,원전,0.5929,물류·육운,0.5885
131370,알서포트,KOSDAQ,1206,소프트웨어,K푸드_수출,0.6029,방산,0.5412,미용·에스테틱,0.4482
179900,유티아이,KOSDAQ,4027,핸드셋,조선,0.6028,레저·여행,0.5159,빅플랫폼,0.4895
391710,코닉오토메이션,KOSDAQ,980,IT서비스,조선,0.602,반도체_소재부품,0.594,의료기기,0.5632
089030,테크윙,KOSDAQ,20638,반도체와반도체장비,반도체_대형,0.6019,의료기기,0.5679,반도체_장비,0.5657
117580,대성에너지,KOSPI,2255,가스유틸리티,해운,0.6018,원전,0.5931,정유,0.541
099430,바이오플러스,KOSDAQ,3519,건강관리장비와용품,방산,0.6013,보험,0.5257,AI_인프라,0.4015
206560,덱스터,KOSDAQ,538,방송과엔터테인먼트,항공,0.6009,방산,0.5691,AI_인프라,0.4959
003580,HLB글로벌,KOSPI,1000,판매업체,전력기기,0.5998,로봇,0.5671,바이오_대형CDMO,0.4801
109070,주성코퍼레이션,KOSPI,950,해운사,건설,0.5992,전력기기,0.5274,IT부품,0.5247
334970,프레스티지바이오로직스,KOSDAQ,1582,제약,대형제약,0.5992,CMO_CDMO,0.4404,항공,0.3141
308430,셀비온,KOSDAQ,3541,제약,철강,0.5991,통신,0.5914,건설,0.5325
246710,티앤알바이오팹,KOSDAQ,1248,생물공학,시멘트,0.5989,비철금속,0.561,전력기기,0.5489
094170,동운아나텍,KOSDAQ,10120,반도체와반도체장비,자동차_부품,0.5981,IT부품,0.5909,전력기기,0.5625
053690,한미글로벌,KOSPI,2695,건설,원전,0.598,건설,0.5685,해운,0.5596
033500,동성화인텍,KOSDAQ,7302,화학,방산,0.5975,엔터·음악,0.583,조선,0.4974
002760,보락,KOSPI,620,식품,시멘트,0.5973,비철금속,0.5465,건자재,0.5406
137310,에스디바이오센서,KOSPI,9575,건강관리장비와용품,보험,0.5968,AI_인프라,0.5201,방산,0.391
143240,사람인,KOSDAQ,1709,상업서비스와공급품,건설,0.5965,우주·위성,0.483,전력기기,0.476
040350,크레오에스지,KOSDAQ,705,IT서비스,내수식품,0.5964,우주·위성,0.4618,B2B_IT서비스,0.4548
007980,TP,KOSPI,949,"섬유,의류,신발,호화품",반도체_중소형,0.5955,반도체_소재부품,0.5662,반도체_대형,0.5633
114450,그린생명과학,KOSDAQ,546,제약,에너지유틸리티,0.5946,레저·여행,0.5756,내수식품,0.5741
054540,삼영엠텍,KOSDAQ,1540,조선,조선,0.5944,의료기기,0.5333,바이오_임상단계,0.5149
007210,벽산,KOSPI,1214,건축자재,철강,0.5938,건설,0.5585,방산,0.5558
002140,고려산업,KOSPI,645,식품,철강,0.5932,신재생에너지,0.5259,해운,0.5007
320000,한울반도체,KOSDAQ,998,전자장비와기기,K푸드_수출,0.5931,엔터·음악,0.4392,중국내수식품,0.4233
099410,동방선기,KOSDAQ,781,조선,조선,0.593,의료기기,0.4111,바이오_임상단계,0.3786
063160,종근당바이오,KOSPI,1030,제약,대형제약,0.593,CMO_CDMO,0.5508,방산,0.5257
219420,링크제니시스,KOSDAQ,578,소프트웨어,로봇,0.5928,바이오_기술이전,0.4514,바이오_대형CDMO,0.418
019180,티에이치엔,KOSPI,1443,자동차부품,2차전지_셀,0.5921,자동차_부품,0.5869,반도체_대형,0.5845
097870,효성오앤비,KOSDAQ,522,화학,보험,0.5914,신재생에너지,0.5313,AI_인프라,0.5137
192410,오늘이엔엠,KOSDAQ,1518,통신장비,건설,0.5913,원전,0.5274,해운,0.5183
052790,액토즈소프트,KOSDAQ,560,게임엔터테인먼트,AI_인프라,0.5911,B2B_IT서비스,0.5437,조선,0.5307
474650,링크솔루션,KOSDAQ,3390,기계,중소제약,0.5906,자동차_부품,0.5677,타이어,0.5522
024840,KBI메탈,KOSDAQ,2919,전기장비,전력기기,0.589,건설,0.5521,IT부품,0.5143
006620,동구바이오제약,KOSDAQ,1372,제약,중소제약,0.5868,의료기기,0.5796,반도체_소재부품,0.5571
250030,진코스텍,KOSDAQ,722,화장품,AI_인프라,0.5858,항공,0.528,보험,0.4971
315640,딥노이드,KOSDAQ,917,IT서비스,엔터·음악,0.5857,방산,0.5641,K푸드_수출,0.4246
389650,넥스트바이오메디컬,KOSDAQ,4462,건강관리장비와용품,바이오_기술이전,0.5848,바이오_임상단계,0.3968,조선,0.3945
241560,두산밥캣,KOSPI,67578,기계,B2B_IT서비스,0.5838,반도체_중소형,0.5687,패션·의류,0.5601
052020,에스티큐브,KOSDAQ,12345,판매업체,전력기기,0.5838,IT부품,0.4581,건설,0.4341
450330,하스,KOSDAQ,559,건강관리장비와용품,신재생에너지,0.5837,건설,0.5805,유통,0.557
217730,강스템바이오텍,KOSDAQ,3282,생물공학,우주·위성,0.5832,전력기기,0.5776,반도체_장비,0.5237
065660,안트로젠,KOSDAQ,3166,제약,자동차_부품,0.5827,중소제약,0.4721,자동차_완성차,0.4472
396270,넥스트칩,KOSDAQ,2210,반도체와반도체장비,전력기기,0.5822,비철금속,0.514,IT부품,0.4678
002450,삼익악기,KOSPI,1119,레저용장비와제품,엔터·음악,0.5822,보험,0.576,AI_인프라,0.5715
302430,이노메트리,KOSDAQ,942,전기제품,철강,0.5816,유통,0.4901,석유화학,0.4434
060590,씨티씨바이오,KOSDAQ,945,제약,엔터·음악,0.5807,방산,0.5753,생활용품,0.5028
175140,휴먼테크놀로지,KOSDAQ,905,전자제품,조선,0.5805,방산,0.5694,화장품_브랜드,0.5375
000150,두산,KOSPI,270922,복합기업,보험,0.5802,B2B_IT서비스,0.5462,AI_인프라,0.5441
067630,HLB생명과학,KOSDAQ,4584,건강관리장비와용품,전력기기,0.5777,로봇,0.548,바이오_임상단계,0.4344
051360,토비스,KOSDAQ,2756,디스플레이장비및부품,IT부품,0.5776,전력기기,0.378,비철금속,0.3706
488280,에스투더블유,KOSDAQ,2993,IT서비스,IT부품,0.5776,미디어·콘텐츠,0.5732,패션·의류,0.5612
001790,대한제당,KOSPI,2453,식품,중국내수식품,0.5776,K푸드_수출,0.5409,내수식품,0.4714
145720,덴티움,KOSPI,4501,건강관리장비와용품,신재생에너지,0.5758,철강,0.5136,K푸드_수출,0.5118
003650,미창석유,KOSPI,2084,화학,내수식품,0.5757,방산,0.4653,대형제약,0.4538
443250,레뷰코퍼레이션,KOSDAQ,780,양방향미디어와서비스,엔터·음악,0.5757,항공,0.3449,바이오_기술이전,0.3435
411080,샌즈랩,KOSDAQ,1145,소프트웨어,방산,0.5749,AI_인프라,0.5223,미용·에스테틱,0.5096
013310,아진산업,KOSDAQ,1591,자동차부품,반도체_소재부품,0.5746,반도체_중소형,0.5486,디스플레이,0.5255
068930,디지털대성,KOSDAQ,2313,교육서비스,통신,0.5738,시멘트,0.5188,유통,0.5011
299660,셀리드,KOSDAQ,978,생물공학,보험,0.5728,방산,0.4718,AI_인프라,0.4475
041960,코미팜,KOSDAQ,6405,제약,유통,0.5724,디스플레이,0.5328,신재생에너지,0.5112
053450,세코닉스,KOSDAQ,784,전자장비와기기,B2B_IT서비스,0.572,철강,0.4895,엔터·음악,0.4726
337930,젝시믹스,KOSDAQ,1172,"섬유,의류,신발,호화품",대형제약,0.5719,CMO_CDMO,0.4493,게임,0.2874
396470,워트,KOSDAQ,1450,반도체와반도체장비,반도체_소재부품,0.5711,반도체_중소형,0.5527,물류·육운,0.5436
457370,한켐,KOSDAQ,706,디스플레이장비및부품,반도체_중소형,0.5707,반도체_소재부품,0.5466,디스플레이,0.5348
215600,신라젠,KOSDAQ,4509,제약,패션·의류,0.5707,레저·여행,0.5542,신재생에너지,0.5539
078520,에이블씨엔씨,KOSPI,3712,화장품,화장품_브랜드,0.5693,은행,0.5445,레저·여행,0.5387
377480,마음AI,KOSDAQ,1129,IT서비스,엔터·음악,0.5688,AI_인프라,0.5229,방산,0.496
408920,메쎄이상,KOSDAQ,1526,양방향미디어와서비스,레저·여행,0.5677,조선,0.5373,핀테크·결제,0.5064
056360,코위버,KOSDAQ,1159,통신장비,건설,0.5668,철강,0.4703,전력기기,0.4575
153460,네이블,KOSDAQ,594,소프트웨어,건설,0.5664,통신,0.4721,철강,0.4614
138610,나이벡,KOSDAQ,2517,건강관리장비와용품,의료기기,0.565,조선,0.4916,레저·여행,0.483
131400,이브이첨단소재,KOSDAQ,971,전자장비와기기,은행,0.5644,핀테크·결제,0.5557,CMO_CDMO,0.463
024950,삼천리자전거,KOSDAQ,587,레저용장비와제품,조선,0.5637,레저·여행,0.538,K푸드_수출,0.5366
066700,테라젠이텍스,KOSDAQ,1092,제약,패션·의류,0.5636,유통,0.5492,석유화학,0.5471
010100,한국무브넥스,KOSPI,1656,자동차부품,B2B_IT서비스,0.5632,로봇,0.559,패션·의류,0.4872
444530,심플랫폼,KOSDAQ,666,IT서비스,신재생에너지,0.5624,원전,0.5374,건설,0.5354
096240,크레버스,KOSDAQ,1053,교육서비스,엔터·음악,0.5603,미디어·콘텐츠,0.5558,빅플랫폼,0.4855
082850,우리바이오,KOSDAQ,971,디스플레이장비및부품,대형제약,0.5596,CMO_CDMO,0.5486,보험,0.3972
214390,경보제약,KOSPI,1522,제약,바이오_임상단계,0.5579,IT부품,0.4694,로봇,0.4155
348150,고바이오랩,KOSDAQ,903,건강관리업체및서비스,CMO_CDMO,0.5558,중소제약,0.5415,물류·육운,0.4299
053050,지에스이,KOSDAQ,707,가스유틸리티,해운,0.5554,원전,0.5267,보험,0.5011
047920,HLB제약,KOSDAQ,5149,제약,로봇,0.5554,바이오_대형CDMO,0.479,전력기기,0.4561
234690,녹십자웰빙,KOSDAQ,1929,제약,건설,0.5551,건자재,0.5526,해운,0.5211
081150,티플랙스,KOSDAQ,1059,비철금속,철강,0.5548,건설,0.537,신재생에너지,0.4612
078140,대봉엘에스,KOSDAQ,1130,제약,대형제약,0.5541,방산,0.5416,보험,0.503
018500,동원금속,KOSPI,858,자동차부품,바이오_대형CDMO,0.5527,로봇,0.4314,우주·위성,0.3788
048530,인트론바이오,KOSDAQ,1014,생명과학도구및서비스,건자재,0.5522,시멘트,0.544,전력기기,0.5152
171010,램테크놀러지,KOSDAQ,545,반도체와반도체장비,조선,0.5513,미용·에스테틱,0.5466,방산,0.4951
199550,레이저옵텍,KOSDAQ,685,건강관리장비와용품,K푸드_수출,0.5509,방산,0.5036,철강,0.4534
140070,서플러스글로벌,KOSDAQ,937,반도체와반도체장비,생활용품,0.5502,디스플레이,0.4622,석유화학,0.4424
456010,아이씨티케이,KOSDAQ,3002,통신장비,K푸드_수출,0.5499,미용·에스테틱,0.4638,방산,0.3544
416180,신성에스티,KOSDAQ,3028,전기제품,보험,0.5497,K푸드_수출,0.5434,조선,0.5349
314930,바이오다인,KOSDAQ,3247,건강관리장비와용품,대형제약,0.5494,AI_인프라,0.4841,보험,0.4836
040300,YTN,KOSDAQ,1485,방송과엔터테인먼트,타이어,0.5485,바이오_기술이전,0.5349,바이오_대형CDMO,0.5281
413390,엠오티,KOSDAQ,991,전기제품,철강,0.5479,우주·위성,0.4532,유통,0.4265
251370,와이엠티,KOSDAQ,2987,화학,반도체_중소형,0.5476,디스플레이,0.5359,반도체_장비,0.5213
008700,아남전자,KOSPI,1059,전자제품,철강,0.5459,B2B_IT서비스,0.4739,우주·위성,0.4645
012280,영화금속,KOSPI,520,자동차부품,반도체_중소형,0.5448,디스플레이,0.5193,반도체_장비,0.514
082800,비보존 제약,KOSDAQ,1691,제약,방산,0.5447,AI_인프라,0.5377,보험,0.4893
293780,압타바이오,KOSDAQ,2039,건강관리업체및서비스,화장품_ODM,0.5446,화장품_브랜드,0.4903,물류·육운,0.489
452190,한빛레이저,KOSDAQ,1884,전기제품,철강,0.5427,유통,0.3777,패션·의류,0.3565
077500,유니퀘스트,KOSPI,1566,반도체와반도체장비,조선,0.5414,보험,0.379,미용·에스테틱,0.373
014620,성광벤드,KOSDAQ,9441,기계,보험,0.5413,방산,0.4192,AI_인프라,0.3944
255220,SG,KOSDAQ,2634,건축자재,로봇,0.5411,전력기기,0.4607,바이오_임상단계,0.3966
024740,한일단조,KOSDAQ,1026,자동차부품,비철금속,0.541,전력기기,0.4871,건설,0.4783
013580,계룡건설,KOSPI,2344,건설,내수식품,0.5409,신재생에너지,0.5383,건설,0.4841
094360,칩스앤미디어,KOSDAQ,3859,반도체와반도체장비,B2B_IT서비스,0.5408,로봇,0.5242,반도체_중소형,0.5222
950130,엑세스바이오,KOSDAQ,1418,생명과학도구및서비스,화장품_ODM,0.5407,방산,0.5245,미용·에스테틱,0.5111
066430,아이로보틱스,KOSDAQ,1061,화학,내수식품,0.5405,화장품_ODM,0.5082,K푸드_수출,0.4888
163730,핑거,KOSDAQ,2168,IT서비스,생활용품,0.5395,방산,0.5033,게임,0.4614
068790,DMS,KOSDAQ,1755,디스플레이장비및부품,K푸드_수출,0.5394,미용·에스테틱,0.5263,미디어·콘텐츠,0.4204
432720,퀄리타스반도체,KOSDAQ,3100,반도체와반도체장비,철강,0.5392,K푸드_수출,0.4826,반도체_소재부품,0.4783
038680,에스넷,KOSDAQ,902,IT서비스,건설,0.5386,신재생에너지,0.5103,철강,0.5006
208370,셀바스헬스케어,KOSDAQ,1018,건강관리장비와용품,바이오_기술이전,0.5384,로봇,0.5003,바이오_대형CDMO,0.4199
303810,동국생명과학,KOSDAQ,1002,건강관리장비와용품,건자재,0.5379,석유화학,0.4931,디스플레이,0.4704
017810,풀무원,KOSPI,4143,식품,K푸드_수출,0.5371,엔터·음악,0.4033,방산,0.3572
006660,삼성공조,KOSPI,1064,자동차부품,K푸드_수출,0.5365,바이오_기술이전,0.4299,화장품_ODM,0.4228
332570,PS일렉트로닉스,KOSDAQ,6689,핸드셋,반도체_소재부품,0.5353,반도체_대형,0.5338,자동차_부품,0.531
463480,모티브링크,KOSDAQ,1023,자동차부품,자동차_부품,0.5335,2차전지_소재부품,0.4788,반도체_대형,0.4695
435570,에르코스,KOSDAQ,714,식품,내수식품,0.5327,게임,0.4466,엔터·음악,0.42
112290,와이씨켐,KOSDAQ,3073,반도체와반도체장비,B2B_IT서비스,0.5315,철강,0.4734,패션·의류,0.4558
145170,노브랜드,KOSDAQ,887,"섬유,의류,신발,호화품",디스플레이,0.5301,IT부품,0.4896,석유화학,0.4757
013890,지누스,KOSPI,2530,가구,보험,0.5293,항공,0.4798,AI_인프라,0.4265
108860,셀바스AI,KOSDAQ,3175,건강관리장비와용품,방산,0.529,AI_인프라,0.5273,B2B_IT서비스,0.5232
203650,드림시큐리티,KOSDAQ,3573,상업서비스와공급품,건설,0.5278,철강,0.3941,IT부품,0.3884
430690,한싹,KOSDAQ,512,소프트웨어,조선,0.527,미용·에스테틱,0.4988,레저·여행,0.4948
452400,이닉스,KOSDAQ,776,전기제품,핀테크·결제,0.5262,은행,0.507,CMO_CDMO,0.501
439580,블루엠텍,KOSDAQ,993,건강관리업체및서비스,생활용품,0.5246,화장품_브랜드,0.5135,CMO_CDMO,0.5058
126640,화신정공,KOSDAQ,594,자동차부품,반도체_장비,0.5241,우주·위성,0.5044,반도체_중소형,0.5005
066590,스모트로닉,KOSDAQ,974,자동차부품,게임,0.524,B2B_IT서비스,0.5225,방산,0.5007
377740,바이오노트,KOSPI,5145,건강관리장비와용품,보험,0.524,CMO_CDMO,0.5018,조선,0.4319
047400,유니온머티리얼,KOSPI,812,자동차부품,IT부품,0.5237,전력기기,0.4707,반도체_장비,0.4587
009190,대양금속,KOSPI,603,철강,방산,0.5237,화장품_브랜드,0.5166,화장품_ODM,0.4964
039980,폴라리스AI,KOSDAQ,1197,IT서비스,AI_인프라,0.5213,보험,0.5109,방산,0.4751
011000,진원생명과학,KOSPI,1019,생물공학,미용·에스테틱,0.5205,방산,0.4941,화장품_ODM,0.4586
179290,엠아이텍,KOSDAQ,2009,건강관리장비와용품,항공,0.52,엔터·음악,0.3688,방산,0.2698
058820,CMG제약,KOSDAQ,2235,제약,내수식품,0.518,K푸드_수출,0.484,미용·에스테틱,0.4663
042940,상지건설,KOSDAQ,634,건설,K푸드_수출,0.5162,방산,0.5099,미용·에스테틱,0.4238
079900,전진건설로봇,KOSPI,9310,기계,엔터·음악,0.5122,방산,0.3354,바이오_대형CDMO,0.3062
357880,SKAI,KOSDAQ,1976,IT서비스,건설,0.5113,우주·위성,0.478,전력기기,0.444
119610,인터로조,KOSDAQ,2157,건강관리장비와용품,통신,0.5097,건설,0.4776,해운,0.46
026150,특수건설,KOSDAQ,1035,건설,내수식품,0.5058,철강,0.4906,K푸드_수출,0.4779
000520,삼일제약,KOSPI,1895,제약,바이오_임상단계,0.5049,대형제약,0.4929,로봇,0.4124
361570,알비더블유,KOSDAQ,540,방송과엔터테인먼트,바이오_임상단계,0.5034,조선,0.2945,바이오_대형CDMO,0.2938
170030,현대공업,KOSDAQ,983,자동차부품,K푸드_수출,0.5032,레저·여행,0.4812,반도체_소재부품,0.4804
384470,코어라인소프트,KOSDAQ,655,건강관리기술,철강,0.5026,B2B_IT서비스,0.4632,엔터·음악,0.4615
415640,KB발해인프라,KOSPI,12119,운송인프라,CMO_CDMO,0.5025,바이오_임상단계,0.4896,2차전지_셀,0.483
091120,이엠텍,KOSDAQ,1343,핸드셋,바이오_임상단계,0.5019,IT부품,0.4629,로봇,0.413
101670,하이드로리튬,KOSDAQ,1087,전기제품,2차전지_셀,0.5002,조선,0.4996,핀테크·결제,0.4746
370090,퓨런티어,KOSDAQ,1253,전자장비와기기,로봇,0.4993,항공,0.2872,바이오_임상단계,0.2084
369370,블리츠웨이엔터테인먼트,KOSDAQ,517,방송과엔터테인먼트,바이오_대형CDMO,0.4989,타이어,0.4978,바이오_임상단계,0.4555
204610,티쓰리,KOSDAQ,1683,게임엔터테인먼트,건설,0.4974,철강,0.4809,신재생에너지,0.4409
364950,에이아이코리아,KOSDAQ,518,전자장비와기기,조선,0.4952,바이오_임상단계,0.472,의료기기,0.403
290690,소룩스,KOSDAQ,1562,디스플레이장비및부품,CMO_CDMO,0.4942,은행,0.4641,AI_인프라,0.4382
199820,제일일렉트릭,KOSDAQ,3848,전기장비,보험,0.4938,항공,0.4669,AI_인프라,0.387
003610,방림,KOSPI,1922,"섬유,의류,신발,호화품",바이오_임상단계,0.493,바이오_기술이전,0.4714,항공,0.2897
136150,원일티엔아이,KOSDAQ,1324,에너지장비및서비스,2차전지_소재부품,0.4924,석유화학,0.4881,유통,0.4797
084990,헬릭스미스,KOSDAQ,3627,생물공학,CMO_CDMO,0.4916,2차전지_셀,0.4802,조선,0.4515
067990,도이치모터스,KOSDAQ,1479,자동차,통신,0.4889,생활용품,0.4654,중국내수식품,0.4284
253840,수젠텍,KOSDAQ,1177,건강관리장비와용품,AI_인프라,0.4888,보험,0.4179,조선,0.4111
177900,쓰리에이로직스,KOSDAQ,701,통신장비,철강,0.4886,건설,0.3421,중국내수식품,0.321
273640,와이엠텍,KOSDAQ,1279,전기제품,IT부품,0.4882,건설,0.4849,전력기기,0.4605
148150,세경하이테크,KOSDAQ,1556,핸드셋,엔터·음악,0.4878,K푸드_수출,0.3804,보험,0.3442
098070,한텍,KOSDAQ,4292,에너지장비및서비스,방산,0.4856,조선,0.4686,화장품_브랜드,0.3935
340360,다보링크,KOSDAQ,728,통신장비,비철금속,0.4855,건자재,0.417,디스플레이,0.3917
376900,로킷헬스케어,KOSDAQ,11001,건강관리장비와용품,중소제약,0.4843,바이오_기술이전,0.4377,바이오_임상단계,0.3803
004380,삼익THK,KOSPI,2496,기계,바이오_기술이전,0.4838,B2B_IT서비스,0.4557,바이오_대형CDMO,0.4452
452450,피아이이,KOSDAQ,2341,IT서비스,빅플랫폼,0.4828,K푸드_수출,0.4794,중국내수식품,0.4757
232830,아이티센피엔에스,KOSDAQ,838,IT서비스,건설,0.4828,신재생에너지,0.4407,철강,0.3929
071280,로체시스템즈,KOSDAQ,1443,반도체와반도체장비,항공,0.4819,보험,0.3317,로봇,0.1784
004830,덕성,KOSPI,678,"섬유,의류,신발,호화품",바이오_대형CDMO,0.4816,철강,0.4219,엔터·음악,0.3531
142280,녹십자엠에스,KOSDAQ,1016,건강관리장비와용품,화장품_ODM,0.4816,미용·에스테틱,0.4648,화장품_브랜드,0.447
263020,디케이앤디,KOSDAQ,526,"섬유,의류,신발,호화품",대형제약,0.4805,CMO_CDMO,0.4494,비철금속,0.4061
382150,온코크로스,KOSDAQ,881,생명과학도구및서비스,K푸드_수출,0.4798,바이오_기술이전,0.4222,미디어·콘텐츠,0.3594
333620,엔시스,KOSDAQ,786,전자장비와기기,화장품_브랜드,0.4796,비철금속,0.4768,에너지유틸리티,0.4389
203400,에이비온,KOSDAQ,1964,제약,비철금속,0.4796,타이어,0.4366,에너지유틸리티,0.4214
219550,디와이디,KOSDAQ,628,화장품,철강,0.4796,우주·위성,0.3929,엔터·음악,0.3889
150900,파수AI,KOSDAQ,608,소프트웨어,조선,0.4793,레저·여행,0.4748,K푸드_수출,0.464
317690,퀀타매트릭스,KOSDAQ,744,생명과학도구및서비스,대형제약,0.4767,CMO_CDMO,0.4383,바이오_임상단계,0.4122
371950,풍원정밀,KOSDAQ,2234,디스플레이장비및부품,우주·위성,0.4717,철강,0.4111,시멘트,0.4023
003920,남양유업,KOSPI,3030,식품,엔터·음악,0.4706,방산,0.444,항공,0.421
037950,엘컴텍,KOSDAQ,539,핸드셋,로봇,0.4703,바이오_기술이전,0.2869,중소제약,0.244
084650,랩지노믹스,KOSDAQ,1031,생명과학도구및서비스,AI_인프라,0.4669,대형제약,0.4657,보험,0.4272
378800,샤페론,KOSDAQ,759,제약,보험,0.4663,항공,0.3991,대형제약,0.3499
017860,DS단석,KOSPI,3649,화학,보험,0.4654,AI_인프라,0.3543,비철금속,0.2852
353810,이지바이오,KOSDAQ,2388,식품,바이오_대형CDMO,0.465,반도체_중소형,0.4202,K푸드_수출,0.4112
339770,교촌에프앤비,KOSPI,2039,식품,엔터·음악,0.4612,K푸드_수출,0.3967,중국내수식품,0.3145
443670,에스피소프트,KOSDAQ,1303,IT서비스,B2B_IT서비스,0.4601,반도체_중소형,0.4253,패션·의류,0.3992
101360,에코앤드림,KOSDAQ,2932,화학,2차전지_소재부품,0.4596,바이오_임상단계,0.4313,2차전지_셀,0.3971
072990,에이치시티,KOSDAQ,660,전자장비와기기,CMO_CDMO,0.459,조선,0.4427,의료기기,0.3924
305090,마이크로디지탈,KOSDAQ,862,건강관리장비와용품,대형제약,0.4586,CMO_CDMO,0.4175,방산,0.3641
064240,홈캐스트,KOSDAQ,702,전문소매,화장품_브랜드,0.4576,신재생에너지,0.4546,내수식품,0.4519
004920,씨아이테크,KOSPI,565,컴퓨터와주변기기,게임,0.4576,방산,0.4551,생활용품,0.4223
128540,에코캡,KOSDAQ,500,자동차부품,B2B_IT서비스,0.4567,자동차_부품,0.4529,반도체_소재부품,0.4369
272550,삼양패키징,KOSPI,1586,포장재,CMO_CDMO,0.4567,2차전지_셀,0.4063,대형제약,0.3993
225530,HC보광산업,KOSDAQ,1073,건축자재,건설,0.4552,철강,0.3845,우주·위성,0.3356
225190,LK삼양,KOSDAQ,1388,전자장비와기기,항공,0.4544,전력기기,0.4204,시멘트,0.3766
173130,오파스넷,KOSDAQ,943,IT서비스,바이오_대형CDMO,0.4521,IT부품,0.3621,바이오_임상단계,0.308
053950,경남제약,KOSDAQ,506,제약,전력기기,0.4467,2차전지_셀,0.3941,정유,0.3667
000490,대동,KOSPI,2986,기계,로봇,0.4465,바이오_대형CDMO,0.4447,엔터·음악,0.4217
008830,대동기어,KOSDAQ,1860,기계,엔터·음악,0.4462,바이오_대형CDMO,0.4069,철강,0.2432
004100,태양금속,KOSPI,968,자동차부품,건설,0.4448,전력기기,0.406,시멘트,0.3803
143160,아이디스,KOSDAQ,1820,전자장비와기기,조선,0.4439,타이어,0.443,반도체_소재부품,0.4164
001260,남광토건,KOSPI,884,건설,방산,0.4428,엔터·음악,0.4176,보험,0.3365
123010,알엔티엑스,KOSDAQ,875,핸드셋,바이오_대형CDMO,0.4425,로봇,0.3695,바이오_임상단계,0.3636
084690,대상홀딩스,KOSPI,3349,식품,바이오_대형CDMO,0.4421,K푸드_수출,0.3325,엔터·음악,0.3095
434480,모니터랩,KOSDAQ,526,소프트웨어,조선,0.4396,미용·에스테틱,0.4022,미디어·콘텐츠,0.3974
285490,노바텍,KOSDAQ,2162,핸드셋,B2B_IT서비스,0.4388,로봇,0.4327,바이오_대형CDMO,0.417
049480,오픈베이스,KOSDAQ,898,컴퓨터와주변기기,AI_인프라,0.4367,건설,0.3825,빅플랫폼,0.3342
950210,프레스티지바이오파마,KOSPI,4669,제약,대형제약,0.4365,AI_인프라,0.3907,방산,0.3283
406820,뷰티스킨,KOSDAQ,536,화장품,자동차_부품,0.4311,바이오_기술이전,0.4265,패션·의류,0.3098
003220,대원제약,KOSPI,2215,제약,조선,0.4282,보험,0.3653,AI_인프라,0.3568
168360,펨트론,KOSDAQ,5567,전자장비와기기,엔터·음악,0.4271,보험,0.3907,반도체_중소형,0.378
002800,신신제약,KOSDAQ,823,제약,내수식품,0.4268,화장품_브랜드,0.3592,화장품_ODM,0.3575
010770,평화홀딩스,KOSPI,594,자동차부품,방산,0.4254,K푸드_수출,0.4141,엔터·음악,0.364
005690,파미셀,KOSPI,10761,화학,K푸드_수출,0.4202,바이오_대형CDMO,0.4104,바이오_임상단계,0.394
205470,휴마시스,KOSDAQ,1046,생명과학도구및서비스,AI_인프라,0.4157,방산,0.4103,보험,0.3838
311690,CJ 바이오사이언스,KOSDAQ,915,생명과학도구및서비스,중국내수식품,0.4154,레저·여행,0.4033,미용·에스테틱,0.3957
226330,신테카바이오,KOSDAQ,656,건강관리업체및서비스,엔터·음악,0.4149,K푸드_수출,0.391,B2B_IT서비스,0.342
230240,에치에프알,KOSDAQ,4518,통신장비,철강,0.4139,우주·위성,0.3784,바이오_대형CDMO,0.3111
007610,선도전기,KOSPI,2574,전기장비,전력기기,0.409,건설,0.3709,IT부품,0.3619
053800,안랩,KOSDAQ,7098,소프트웨어,바이오_대형CDMO,0.3971,엔터·음악,0.3217,로봇,0.2647
013360,일성건설,KOSPI,915,건설,바이오_대형CDMO,0.3956,로봇,0.3498,바이오_임상단계,0.2565
101930,인화정공,KOSDAQ,6066,조선,조선,0.392,엔터·음악,0.1955,항공,0.1112
465480,인스피언,KOSDAQ,596,IT서비스,건설,0.3911,신재생에너지,0.3571,유통,0.3429
407400,꿈비,KOSDAQ,555,가정용기기와용품,K푸드_수출,0.3905,엔터·음악,0.3709,방산,0.3089
321820,아티스트컴퍼니,KOSDAQ,588,방송과엔터테인먼트,항공,0.389,대형제약,0.1577,건설,0.1522
041440,현대에버다임,KOSDAQ,1642,기계,로봇,0.3875,전력기기,0.3277,비철금속,0.1916
000910,유니온,KOSPI,686,건축자재,엔터·음악,0.3865,바이오_대형CDMO,0.304,로봇,0.2559
072130,유엔젤,KOSPI,620,IT서비스,보험,0.3849,항공,0.3808,엔터·음악,0.3525
002900,TYM,KOSPI,3663,기계,엔터·음악,0.3839,로봇,0.3596,조선,0.2979
